Code,Year,Gender,Table_5,Table_6_RoC
418,2005-10,T,0.7836212648620411,
458,2005-10,T,6.685680713580419,10.984503673382713
104,2005-10,T,-1.6595168360909591,
608,2005-10,T,-4.209633836908358,22.7838988743626
702,2005-10,T,4.7096905638948225,12.236266643849252
764,2005-10,T,7.979213470655363,-11.804653194410019
626,2005-10,T,-0.5442879348147895,-21.427957838547407
704,2005-10,T,3.528378780494305,-7.546507335807109
5501,2005-10,T,0.8623227021044659,6.16580280434144
4,2005-10,T,3.160624230155081,102.91169186982982
50,2005-10,T,2.852412555738796,9.184295731224765
64,2005-10,T,3.681654203684221,
356,2005-10,T,-1.7181151729406368,7.375714263779207
364,2005-10,T,1.4461325951833728,0.4905367449128475
462,2005-10,T,9.820747639614492,
524,2005-10,T,-3.2116809684083565,-4.1470684460656555
586,2005-10,T,4.349891168948975,6.867763937271743
144,2005-10,T,-0.2889774424889962,15.163630989450022
922,2005-10,T,6.91298113582944,-2.0319057060483483
51,2005-10,T,-15.00326068880613,-40.43376173943948
31,2005-10,T,-1.7499037480631408,-10.412795201146034
48,2005-10,T,9.75053261932763,3.9915647027520285
196,2005-10,T,9.448982134659243,22.09614904053239
268,2005-10,T,-1.844518584246748,-32.28171770004541
368,2005-10,T,-2.484332398527961,-4.920270984031144
376,2005-10,T,0.6366175188000194,55.3749179797964
400,2005-10,T,3.156597657081551,0.5441335959472337
414,2005-10,T,6.781653919283912,-49.05168582500743
422,2005-10,T,1.620498520512469,0.2520573498256895
512,2005-10,T,4.063105394022997,44.15286815866257
634,2005-10,T,16.25784183459869,-14.194157109894073
682,2005-10,T,5.194191372800129,-126.64104466410673
275,2005-10,T,-0.6545912682994507,3.672872773364437
760,2005-10,T,12.797920498699986,10.854906985333775
792,2005-10,T,0.7118129651564891,27.902747035503662
784,2005-10,T,16.039760328806988,16.829592891601244
887,2005-10,T,10.266627045734397,6.5645230782949175
908,2005-10,T,2.4323752353047166,-4.517854074805593
923,2005-10,T,-0.6489430885328029,8.756432378003835
112,2005-10,T,-0.30225936634452144,4.646636605474727
100,2005-10,T,4.448325999943642,0.06433570499302291
203,2005-10,T,4.193689975318243,1.644518195907797
348,2005-10,T,3.485455843280258,-11.409193489989997
616,2005-10,T,-2.349845022224737,26.698977812024022
498,2005-10,T,-1.9663317157858475,13.294241214201877
642,2005-10,T,1.4378051165326482,-15.437401284740451
643,2005-10,T,-0.8274679167644048,24.288125477881195
703,2005-10,T,2.2896982171255473,2.2166038794288014
804,2005-10,T,-0.9385991454051443,2.3854088916340244
924,2005-10,T,4.248770150082411,-8.166862495660796
830,2005-10,T,1.7894801236639521,
208,2005-10,T,2.9251197794139054,-20.875600964505697
233,2005-10,T,-1.4010434447925841,13.78182761291705
234,2005-10,T,2.1220422548575053,
246,2005-10,T,5.111955193828284,-9.563819065184125
352,2005-10,T,6.391600197692639,-20.254543808891544
372,2005-10,T,4.305648906609423,0.6367361500766405
833,2005-10,T,0.9290193674402782,
428,2005-10,T,-3.656085068092342,15.294515977086757
440,2005-10,T,-4.4871391321227465,12.7589929862192
578,2005-10,T,7.550846017006563,-8.883487631398838
752,2005-10,T,4.143277267028593,-2.1831458469751
826,2005-10,T,4.98750636769882,-9.816091560702187
925,2005-10,T,5.9881919921844675,-7.94633138545011
8,2005-10,T,-4.083113749831745,5.768320622186542
20,2005-10,T,0.6859423080773824,
70,2005-10,T,-3.9540822848064447,-4.613628071843355
191,2005-10,T,-0.2091087237704097,-24.21726318839875
292,2005-10,T,2.3684432714008503,
300,2005-10,T,1.2854398957964441,-11.362966405252136
336,2005-10,T,0.15075448262853347,
380,2005-10,T,7.6168163921949334,12.452998101608651
470,2005-10,T,5.958613571014366,17.08140018507444
499,2005-10,T,,
620,2005-10,T,-0.21796698026759512,1.3427613467251165
674,2005-10,T,0.8403232061999961,
688,2005-10,T,-0.4560791126435198,-12.196214508062102
705,2005-10,T,5.03775257508069,-0.6867476015267197
724,2005-10,T,8.49264938567208,-15.319091137168392
807,2005-10,T,0.3161297983544327,-5.9966450233278445
926,2005-10,T,2.0584154957500655,-3.6974271069523517
40,2005-10,T,2.319458943912985,-3.714198629438071
56,2005-10,T,3.7953365457473978,-0.6417761388428634
250,2005-10,T,1.3177675623854177,6.2714652633618115
276,2005-10,T,2.3886631315513953,-5.664085393962609
438,2005-10,T,3.3482443757644504,-13.125178716708763
442,2005-10,T,1.5974831414083173,10.001521057773273
492,2005-10,T,-0.1696363011181846,
528,2005-10,T,1.0805968309066862,-10.186938025831271
756,2005-10,T,2.784923858688231,-2.4615067557170636
904,2005-10,T,2.603733171533435,38.8939203658751
915,2005-10,T,0.25413956305503005,-2.8600795820121845
660,2005-10,T,1.7135231269272713,
28,2005-10,T,1.3071333162599392,
533,2005-10,T,1.0692422947053621,
44,2005-10,T,3.6544713369923993,-20.18804280068176
52,2005-10,T,1.3881280983663244,
535,2005-10,T,-29.12815818410415,
92,2005-10,T,2.3865368288702054,11.4764067823287
136,2005-10,T,2.1037927965282264,-2.1037927965282313
192,2005-10,T,-2.774454256759366,-7.4712340078336466
531,2005-10,T,,
212,2005-10,T,3.8984898405119615,
214,2005-10,T,0.9209638760036924,-0.4137515702592438
308,2005-10,T,0.2247538419693888,
312,2005-10,T,1.2779947718644162,
332,2005-10,T,2.8327626316455596,
388,2005-10,T,-0.5309640666547938,-6.6025348121198535
474,2005-10,T,0.8717688350473093,
500,2005-10,T,0.5236316546682889,
630,2005-10,T,-2.8766010150959023,
659,2005-10,T,1.6178846367616166,
662,2005-10,T,1.0728980916314395,
670,2005-10,T,0.405419287472384,
534,2005-10,T,13.862943611198904,-13.862943611198904
780,2005-10,T,1.468446680260731,
796,2005-10,T,1.7879332933762433,
850,2005-10,T,0.013059092857056339,
916,2005-10,T,4.667333860296531,3.047817287290724
84,2005-10,T,2.251531909247382,-33.01774327761771
188,2005-10,T,2.477248139760222,8.523473524054975
222,2005-10,T,2.25800496367028,-3.283870851421291
320,2005-10,T,2.9598697453708356,-25.783307807108947
340,2005-10,T,-0.4256636932787645,1.9078231363532008
484,2005-10,T,6.161160060276908,-22.94672159033309
558,2005-10,T,1.3375039690622754,-26.65884265149689
591,2005-10,T,5.824753276603171,4.350411079760817
931,2005-10,T,2.588966247373728,54.116865462726096
32,2005-10,T,1.528392488932762,6.519436637483455
68,2005-10,T,2.6232842841932817,3.6441468871485547
76,2005-10,T,-1.4956891773734975,8.39181452248703
152,2005-10,T,6.02200236167858,3.9817856700916137
170,2005-10,T,2.8786499821415656,-3.9798455258021184
218,2005-10,T,11.033679764932183,38.74593926326194
238,2005-10,T,4.165647653954635,
254,2005-10,T,2.1513859430365656,
328,2005-10,T,3.775446089748593,7.416869668959861
600,2005-10,T,-0.9673708322327749,14.657153188569389
604,2005-10,T,1.6159075177602784,4.407137711895358
740,2005-10,T,3.304991457906144,24.420895764491675
858,2005-10,T,-1.528038060789455,8.859031897959273
862,2005-10,T,4.362267392148709,119.68794679557857
905,2005-10,T,2.428884003347117,-6.472904198299273
60,2005-10,T,0.6545255796603054,
124,2005-10,T,2.853496750240951,-0.5000558004842571
304,2005-10,T,-1.4256343195698082,
666,2005-10,T,-2.4058544216162154,
840,2005-10,T,2.363838883671791,-9.570077188274471
909,2005-10,T,3.3601088445745977,-21.86753528372027
927,2005-10,T,3.5554131674737857,-22.58743783675112
36,2005-10,T,3.7464397282836286,-22.979644173193915
554,2005-10,T,2.4084405897630146,-19.07001508284584
928,2005-10,T,0.34472751972657534,-15.432417320349273
242,2005-10,T,1.4215242230517986,-1.4215242230517937
540,2005-10,T,1.9758167405208398,
598,2005-10,T,-3.2880633284752427,-11.818900706664584
90,2005-10,T,-3.3973013765437634,
548,2005-10,T,1.319767249333056,
954,2005-10,T,-1.9874494762640744,
316,2005-10,T,0.17927783386030796,
296,2005-10,T,2.850755158322128,
584,2005-10,T,4.906406244301976,
583,2005-10,T,-0.7005970265842989,
520,2005-10,T,-1.292545912121847,
580,2005-10,T,-8.80861724319821,
585,2005-10,T,-0.8657310957543959,
957,2005-10,T,-0.043507128106912527,
16,2005-10,T,-0.567544569331444,
184,2005-10,T,2.797626891366416,
258,2005-10,T,-0.4042311367176899,
570,2005-10,T,0.8623641356121058,
882,2005-10,T,-2.2991794555952847,
772,2005-10,T,10.169946680127993,
776,2005-10,T,3.0996141386758786,
798,2005-10,T,-3.450671008555835,
876,2005-10,T,3.2046604140132358,
900,2010-15,T,1.8909914000254764,2.9472674315195495
901,2010-15,T,1.1608244305289614,-2.087655930965729
902,2010-15,T,2.929633741752306,2.6636520830871824
941,2010-15,T,3.5269268330280505,7.766031376440223
934,2010-15,T,2.852687474882951,1.5710467623816085
947,2010-15,T,4.0698234962067295,5.848155819592877
903,2010-15,T,4.0787205244933915,6.133655506826065
910,2010-15,T,5.49330098683418,9.059711392801978
108,2010-15,T,3.9626588142834533,5.783876136975078
174,2010-15,T,-0.10010746678138882,
262,2010-15,T,2.0166091494900096,4.121943283063937
232,2010-15,T,0.33527052628249077,-10.46463689422319
231,2010-15,T,12.730757435622639,16.322282729649412
404,2010-15,T,3.1366625536159503,3.136790276591641
450,2010-15,T,2.081246399345215,
454,2010-15,T,-0.23692755361274306,0.5960532247523025
480,2010-15,T,2.811757824265764,
175,2010-15,T,1.1315279799636198,
508,2010-15,T,0.7603420550207527,0.9680268475542776
638,2010-15,T,0.6682260635959872,
646,2010-15,T,0.21577962998791067,1.8647865364758214
690,2010-15,T,2.267511887787841,
706,2010-15,T,1.0520625182121535,4.06693803418506
728,2010-15,T,23.23454554287099,20.389761105632548
800,2010-15,T,6.961535614765188,12.450603800519557
834,2010-15,T,-3.333506388548023,-0.4057408503725739
894,2010-15,T,-3.136927606620961,-10.118904804316529
716,2010-15,T,0.04894844910944994,3.8773641083898096
911,2010-15,T,1.5090028326142095,1.1786010062378802
24,2010-15,T,6.668962548746864,-6.25234883639694
120,2010-15,T,5.5727441094283305,13.015148329215235
140,2010-15,T,-2.7158596386700085,-17.905101993792673
148,2010-15,T,4.301540520994376,1.0586768310751733
178,2010-15,T,-1.3123842777483814,-18.6130825540116
180,2010-15,T,-1.5256582265055945,-5.045745780756607
226,2010-15,T,4.4674904973752945,
266,2010-15,T,1.9056670586309328,-45.62513968640561
678,2010-15,T,-2.4057233174900388,
912,2010-15,T,2.3300489256843258,8.543744424629015
12,2010-15,T,-0.21118272359313683,0.21118272359313922
818,2010-15,T,10.167201446679512,10.09058402515977
434,2010-15,T,2.3984545291242685,21.027502078707588
504,2010-15,T,4.434589464843981,9.12300470373916
729,2010-15,T,-2.7732733670054457,9.85306428755245
788,2010-15,T,5.451994205987708,36.752269800944084
732,2010-15,T,2.841827147074631,
913,2010-15,T,8.88228883690831,1.7212924326479664
72,2010-15,T,5.682554566267937,-7.213203883756582
426,2010-15,T,0.48670197808116966,
516,2010-15,T,-1.7366591403567346,-29.53335720458476
710,2010-15,T,9.614760812815042,3.6154707077076673
748,2010-15,T,0.7110570820844115,-7.043932599550313
914,2010-15,T,2.2372672757233625,7.227602369009216
204,2010-15,T,3.185490173728779,-72.87061536744798
854,2010-15,T,0.893009103483237,81.01521413783634
132,2010-15,T,0.7523841757963348,
384,2010-15,T,0.751404820545423,-45.190168182559596
270,2010-15,T,0.7166451331969179,5.805060727943958
288,2010-15,T,3.4001559529832677,2.3672210155598945
324,2010-15,T,2.1520819567149845,-11.676397085420032
624,2010-15,T,1.1728483255798279,1.2870101077729474
430,2010-15,T,2.7567187632531067,5.9293229458691945
466,2010-15,T,1.5177225160880339,-0.13983204150401402
478,2010-15,T,9.791185453410257,12.133593524412545
562,2010-15,T,8.062752587249324,97.34949259604704
566,2010-15,T,5.296742820025065,-40.16560380069254
654,2010-15,T,1.1938752761696785,
686,2010-15,T,0.5507401253752394,-9.983926896066906
694,2010-15,T,-1.3232503661349986,-23.61873478676614
768,2010-15,T,1.6232740395206395,7.493143971935634
935,2010-15,T,2.6042698790811207,1.9332033421279808
5500,2010-15,T,0.4921081926861523,-22.21704671717351
398,2010-15,T,1.2335991246143023,-40.038641228976545
417,2010-15,T,-2.4927319353326847,-30.09045158617491
762,2010-15,T,-0.22364213501661337,-6.698358641926778
795,2010-15,T,-0.16157708359537953,-10.710731848184253
860,2010-15,T,-0.8240230521405085,-16.1648526270091
906,2010-15,T,1.4602212400922996,-1.4223086543474184
156,2010-15,T,2.809677939866768,-2.8052928345900625
344,2010-15,T,0.4180185860710233,3.1416445178361103
446,2010-15,T,1.4644573943034125,
408,2010-15,T,1.9256112512447414,
392,2010-15,T,-0.8644083021692724,0.6623078650053819
496,2010-15,T,1.8528129485454656,-29.57870017094328
410,2010-15,T,7.346696967871609,10.504250817225092
920,2010-15,T,2.60680708859392,2.63267024248023
96,2010-15,T,0.4222072980596312,
116,2010-15,T,-2.0574750390565226,-2.2509550653494683
360,2010-15,T,1.478295487059123,31.743725555086016
418,2010-15,T,0.9755785049359013,
458,2010-15,T,0.8800314952502046,2.8455320231189676
104,2010-15,T,-0.829923640052642,
608,2010-15,T,0.3104274125764099,-5.336715978194532
702,2010-15,T,3.225402658869843,-20.17135986661391
764,2010-15,T,3.8741363709483654,2.4813736929663164
626,2010-15,T,-0.27318571141003356,
704,2010-15,T,3.2885731990745777,
5501,2010-15,T,-0.31362845919730487,-0.36500029738954404
4,2010-15,T,26.379879508768266,50.501738813329766
50,2010-15,T,1.1166079329746341,-0.8281028749963062
64,2010-15,T,1.0797791127335121,
356,2010-15,T,-0.7308203226469562,2.1754643223511025
364,2010-15,T,-0.2561341250514989,-1.5214043056781672
462,2010-15,T,4.910197710856431,
524,2010-15,T,-2.203962470166502,-12.72248241617972
586,2010-15,T,-1.6527635355796495,-1.6617569302503168
144,2010-15,T,-0.13030368631266642,6.588863916581783
922,2010-15,T,4.393455215704025,2.6146995175734427
51,2010-15,T,-2.947573253736049,4.278628594408373
31,2010-15,T,-0.935969521373892,-5.543471955765737
48,2010-15,T,1.359737542154937,10.530224447647178
196,2010-15,T,0.8586806560557954,3.7848685509596947
268,2010-15,T,-1.527790625622443,7.398459910027344
368,2010-15,T,22.069349843737523,19.077045590992107
376,2010-15,T,0.6169769935774388,12.139807359061598
400,2010-15,T,2.6709198095821303,0.2892833276037786
414,2010-15,T,8.524095255429085,15.577088155334055
422,2010-15,T,17.793740778411973,7.23846702543877
512,2010-15,T,16.310749613111597,-3.3660000279942466
634,2010-15,T,2.9470907977554543,15.300138276929856
682,2010-15,T,3.7843455266797554,-4.406536598372758
275,2010-15,T,-0.19667603418849752,1.151560475509583
760,2010-15,T,-12.825803597463302,-1.7956883348493415
792,2010-15,T,15.484105442213064,85.79702203073835
784,2010-15,T,2.0222981909694235,-2.93500408510181
887,2010-15,T,3.7120136111522135,1.0576478943255139
908,2010-15,T,1.0158879042525997,-2.427124926741321
923,2010-15,T,0.5849996365749944,38.74814261708147
112,2010-15,T,-0.13754360482857997,9.164894682045349
100,2010-15,T,5.831549990414525,8.006061128480525
203,2010-15,T,0.36410024114078127,3.554057674081511
348,2010-15,T,0.5875076032651319,-14.554155150518081
616,2010-15,T,-0.729630292419234,1.8339022399533924
498,2010-15,T,-1.9663696060220397,14.931062083604491
642,2010-15,T,7.499165373035319,5.908087401099558
643,2010-15,T,0.785750014218979,76.59538937667507
703,2010-15,T,3.828668668928491,4.553528211830342
804,2010-15,T,0.06683892599709762,4.265551885719477
924,2010-15,T,2.3417917424523194,-6.528662021180976
830,2010-15,T,1.1826721379051601,
208,2010-15,T,2.322937550268305,-2.4764096115004905
233,2010-15,T,-1.480027217554974,16.097777388410822
234,2010-15,T,1.5875663204086312,
246,2010-15,T,4.827852149743507,0.2615086960210505
352,2010-15,T,1.339654805694789,-2.32750991228632
372,2010-15,T,0.42574681095038136,-8.768091342516493
833,2010-15,T,0.8003955253117956,
428,2010-15,T,-3.5215643999023523,21.250319774391834
440,2010-15,T,-3.3413531127874387,6.72454008476001
578,2010-15,T,6.845562364550993,-4.133868901235816
752,2010-15,T,3.3781544630526987,3.0892785484129113
826,2010-15,T,2.327503775958217,-15.051151927973372
925,2010-15,T,-0.5096351030352351,0.6780972256857272
8,2010-15,T,1.751843848405877,85.68309023267678
20,2010-15,T,-4.252846689410478,
70,2010-15,T,-2.1702089968334337,1.8570516975725173
191,2010-15,T,0.1264208026109521,-8.775978949695613
292,2010-15,T,1.2993277585374394,
300,2010-15,T,-0.4336499322300017,39.73595251005727
336,2010-15,T,0.025015638033053532,
380,2010-15,T,0.003393002269218119,6.03204554090658
470,2010-15,T,4.504901550104619,5.074449851917201
499,2010-15,T,1.0021469360352555,-17.533623317927212
620,2010-15,T,1.8620485032856369,6.996915523972466
674,2010-15,T,1.3959152387108384,
688,2010-15,T,-0.456093721292759,-9.943206357857024
705,2010-15,T,-1.456073307281441,-4.212280166025029
724,2010-15,T,-1.408680210764428,5.285023866581224
807,2010-15,T,0.15804652361723817,-8.059877945633964
926,2010-15,T,1.6252486734704412,-8.098502367994605
40,2010-15,T,3.132884505997055,9.191485703386675
56,2010-15,T,5.526511189117896,4.25540054865867
250,2010-15,T,1.5706377358868806,3.003955819677594
276,2010-15,T,0.6777041796746842,-20.828887319043847
438,2010-15,T,1.0046837857650757,0.053764243321776393
442,2010-15,T,8.482725581630934,-33.74805793634888
492,2010-15,T,-0.08536077831946585,
528,2010-15,T,1.543012065125668,-1.6108957126254604
756,2010-15,T,3.228341397351471,0.14561748154659473
904,2010-15,T,2.280740749417094,-1.8472275885902605
915,2010-15,T,0.3195628552101789,-2.800615828609762
660,2010-15,T,1.3890002870411078,
28,2010-15,T,1.2269191745078458,
533,2010-15,T,1.014967705350579,
44,2010-15,T,1.6037770617696825,-1.6037770617696856
52,2010-15,T,0.9808800698101127,
535,2010-15,T,2.5510047675549408,
92,2010-15,T,2.1318769315611186,5.977425230602171
136,2010-15,T,-0.2770904250817962,36.1122798096429
192,2010-15,T,-2.107510250919446,-5.56856197562026
531,2010-15,T,1.653256724595758,34.72991214372763
212,2010-15,T,3.0656600162807144,
214,2010-15,T,1.079932739209936,-0.5527193453885674
308,2010-15,T,0.21942230488824324,
312,2010-15,T,0.7372286561030802,
332,2010-15,T,2.374389913063864,
388,2010-15,T,-0.43550521025060945,2.254940774365145
474,2010-15,T,0.7110042573719594,
500,2010-15,T,1.1266296385531924,
630,2010-15,T,-2.07081715593182,
659,2010-15,T,0.5392483521025607,
662,2010-15,T,1.0794304582285912,
670,2010-15,T,0.4061053232149105,
534,2010-15,T,0.8188824893333952,21.1533632840288
780,2010-15,T,0.6756393728031029,-17.318560480135126
796,2010-15,T,1.4419219494730102,
850,2010-15,T,0.013050571425548736,
916,2010-15,T,3.068846461825675,-2.241085775097471
84,2010-15,T,2.9990213782380377,-54.90411551737535
188,2010-15,T,0.7880589179526516,0.3237537946512241
222,2010-15,T,0.835872961863324,-2.4806349266027654
320,2010-15,T,2.7979632576987767,0.6542915956410973
340,2010-15,T,0.5650869051489308,11.81569726297554
484,2010-15,T,4.150733376844437,1.288623631536458
558,2010-15,T,1.5106088412188041,23.455164920790132
591,2010-15,T,3.211500073039606,-3.211500073039604
931,2010-15,T,2.4948830401584696,-2.0971509422543786
32,2010-15,T,2.8860495120120557,-2.6272528178439067
68,2010-15,T,3.036723316394278,-2.5004981673811417
76,2010-15,T,3.7162420570910446,3.7480335921150782
152,2010-15,T,4.791089115558718,-3.2367941203455057
170,2010-15,T,1.3778295006472117,2.5496367043448895
218,2010-15,T,3.4959738815489123,-3.346102591517662
238,2010-15,T,1.7970177729490315,
254,2010-15,T,1.9422748579065445,
328,2010-15,T,3.174660244698953,5.865042230162193
600,2010-15,T,-0.48455304595484744,3.6914060474584383
604,2010-15,T,1.5589750763256063,-0.16051083049860837
740,2010-15,T,3.2994709595185285,-22.916056019753054
858,2010-15,T,-1.2063468875627341,2.8316061691380465
862,2010-15,T,1.0669445837131608,-0.7579524395904346
905,2010-15,T,1.236885468421499,-1.5264238622127335
60,2010-15,T,0.2546732648662137,
124,2010-15,T,2.2230473293032884,-2.8700708660429166
304,2010-15,T,-0.7095145333525106,
666,2010-15,T,-0.6191208289184896,
840,2010-15,T,1.0765461467870154,-1.145606256750486
909,2010-15,T,2.566252516870201,7.804057379988741
927,2010-15,T,2.6634560738290807,8.829439369481715
36,2010-15,T,2.7900234190893,9.858589796404646
554,2010-15,T,1.8591067384306375,-11.805810299856493
928,2010-15,T,0.7267648684798486,-0.2685209654894181
242,2010-15,T,0.5904052066569954,50.70858194257374
540,2010-15,T,0.998868374785292,
598,2010-15,T,0.2796592845310585,0.13741744113305357
90,2010-15,T,-1.3101034353733225,
548,2010-15,T,1.269445115747766,-15.132388726946672
954,2010-15,T,-0.08154586177306924,
316,2010-15,T,0.17768507353542878,
296,2010-15,T,1.8947891565109978,
584,2010-15,T,1.2242955530747441,
583,2010-15,T,-0.35246371646494984,
520,2010-15,T,8.172334045410182,
580,2010-15,T,-2.202327453118772,
585,2010-15,T,-0.42967332400566194,
957,2010-15,T,-0.24584825730842455,
16,2010-15,T,-0.289928320203447,
184,2010-15,T,1.9356086315717818,
258,2010-15,T,-1.0258658877510116,
570,2010-15,T,0.43558890528079897,
882,2010-15,T,-0.7681772010818563,
772,2010-15,T,2.536144083091458,
776,2010-15,T,2.641235496684142,
798,2010-15,T,-1.7638542407092168,
876,2010-15,T,0.5191402574242654,
900,1990-95,M,1.0009217335145362,
901,1990-95,M,2.2655954630023367,
902,1990-95,M,-0.45297967095805947,
941,1990-95,M,1.0000732507360885,
934,1990-95,M,-0.7332559407516964,
947,1990-95,M,0.7389399564627588,
903,1990-95,M,0.7987735758496529,
910,1990-95,M,-3.4463754476916164,
108,1990-95,M,-5.475511425098014,
174,1990-95,M,-0.3090602345025274,
262,1990-95,M,-4.046025603708082,
232,1990-95,M,0.9837535028888064,
231,1990-95,M,-7.179743917429533,
404,1990-95,M,13.893072846442816,
450,1990-95,M,-2.294882613776496,
454,1990-95,M,-30.965505418091166,
480,1990-95,M,12.096916939839383,
175,1990-95,M,10.278829866561418,
508,1990-95,M,6.452022404588469,
638,1990-95,M,5.628593087569038,
646,1990-95,M,7.58970111624116,
690,1990-95,M,6.306280222277335,
706,1990-95,M,-63.35193726078003,
728,1990-95,M,,
800,1990-95,M,2.0478290768010736,
834,1990-95,M,13.155749080704144,
894,1990-95,M,-2.6110357731183287,
716,1990-95,M,-7.166608053172645,
911,1990-95,M,11.845106453088986,
24,1990-95,M,2.6911497862449916,
120,1990-95,M,-1.490036878737928,
140,1990-95,M,7.901232982902514,
148,1990-95,M,3.7038242681884888,
178,1990-95,M,7.941984130883606,
180,1990-95,M,18.184014330186667,
226,1990-95,M,5.513295208955273,
266,1990-95,M,3.564450597176657,
678,1990-95,M,-2.9502573010373725,
912,1990-95,M,-2.1392101508305386,
12,1990-95,M,-0.8898824326331009,
818,1990-95,M,-0.7498952918914055,
434,1990-95,M,4.298859382160484,
504,1990-95,M,-1.9984778746686898,
729,1990-95,M,-5.623401165353159,
788,1990-95,M,0.15285355729941433,
732,1990-95,M,2.3905184493792078,
913,1990-95,M,-3.266338470383226,
72,1990-95,M,6.949557009156298,
426,1990-95,M,-2.414222512981009,
516,1990-95,M,-0.7798969844558125,
710,1990-95,M,-3.2031918919747278,
748,1990-95,M,-19.8435554111309,
914,1990-95,M,3.611415213827454,
204,1990-95,M,6.632718858364747,
854,1990-95,M,4.398131836000636,
132,1990-95,M,2.7860089995827555,
384,1990-95,M,2.573972535700252,
270,1990-95,M,4.260481020468999,
288,1990-95,M,8.566205446436587,
324,1990-95,M,13.052599797177539,
624,1990-95,M,11.74532611685269,
430,1990-95,M,14.555329208286214,
466,1990-95,M,2.0424857721468412,
478,1990-95,M,-4.050350572994932,
562,1990-95,M,4.671406658176439,
566,1990-95,M,0.14973128152872034,
654,1990-95,M,-0.36364638166380947,
686,1990-95,M,1.1646443057975673,
694,1990-95,M,-14.47135868288891,
768,1990-95,M,3.350331193309876,
935,1990-95,M,-0.6361501634391512,
5500,1990-95,M,-2.4059712053526576,
398,1990-95,M,-2.1812173497339513,
417,1990-95,M,-3.9937712412851543,
762,1990-95,M,-4.270499922653489,
795,1990-95,M,-2.425337146877905,
860,1990-95,M,-1.9166814804570613,
906,1990-95,M,2.4432480870254634,
156,1990-95,M,2.999934514033005,
344,1990-95,M,0.8792913451001894,
446,1990-95,M,1.4565595439959482,
408,1990-95,M,0.19339301023575256,
392,1990-95,M,4.094512122842174,
496,1990-95,M,2.9328671493365883,
410,1990-95,M,21.449170579863857,
920,1990-95,M,4.754454170125758,
96,1990-95,M,2.6691943148773962,
116,1990-95,M,17.31604834756018,
360,1990-95,M,-3.643386366895059,
418,1990-95,M,0.654922086962059,
458,1990-95,M,5.526386271400672,
104,1990-95,M,-3.2420827032136708,
608,1990-95,M,5.5798024633550085,
702,1990-95,M,5.548233919979623,
764,1990-95,M,8.159142532094258,
626,1990-95,M,1.3594725128114915,
704,1990-95,M,12.311874236785966,
5501,1990-95,M,-4.696639784069916,
4,1990-95,M,3.6645444373451332,
50,1990-95,M,1.169772109561853,
64,1990-95,M,3.2239816630149067,
356,1990-95,M,-1.6247281870728179,
364,1990-95,M,-7.293678993770255,
462,1990-95,M,13.201075477496316,
524,1990-95,M,10.88581544042796,
586,1990-95,M,-10.29226992852094,
144,1990-95,M,-0.636764401375412,
922,1990-95,M,2.275801308980415,
51,1990-95,M,1.0414031264050427,
31,1990-95,M,-1.0865326672735578,
48,1990-95,M,3.2280325331748543,
196,1990-95,M,5.986846248353269,
268,1990-95,M,-4.016025033988714,
368,1990-95,M,14.44958093173146,
376,1990-95,M,1.4884823033429677,
400,1990-95,M,5.824134134139949,
414,1990-95,M,-2.0373685647756523,
422,1990-95,M,2.957037418818703,
512,1990-95,M,10.864870860786198,
634,1990-95,M,3.561683617509935,
682,1990-95,M,0.5436153376271461,
275,1990-95,M,-0.5795459041559408,
760,1990-95,M,3.005572519641897,
792,1990-95,M,0.5672528431633693,
784,1990-95,M,6.807272092234569,
887,1990-95,M,2.994215913760943,
908,1990-95,M,1.3632129265541189,
923,1990-95,M,-0.35391466089918916,
112,1990-95,M,-1.0300233258418483,
100,1990-95,M,8.21440116377846,
203,1990-95,M,8.61579768204642,
348,1990-95,M,-1.184708178110212,
616,1990-95,M,-3.535460697886947,
498,1990-95,M,-7.865155406579323,
642,1990-95,M,1.8812199972055588,
643,1990-95,M,0.9328448004228782,
703,1990-95,M,10.360710154660465,
804,1990-95,M,-2.2082663715317787,
924,1990-95,M,1.3849446892673,
830,1990-95,M,-0.3737515896200598,
208,1990-95,M,5.039084328501945,
233,1990-95,M,-4.621456292277544,
234,1990-95,M,-8.754855340550284,
246,1990-95,M,8.954759562784014,
352,1990-95,M,5.974870989441651,
372,1990-95,M,-0.728403625851525,
833,1990-95,M,1.3885701286352585,
428,1990-95,M,-4.327839583041892,
440,1990-95,M,-4.928031500918889,
578,1990-95,M,3.2657801430203985,
752,1990-95,M,3.261769683485436,
826,1990-95,M,2.3830406929520462,
925,1990-95,M,6.513014071571373,
8,1990-95,M,1.6952660436759588,
20,1990-95,M,0.6067524785684495,
70,1990-95,M,4.4281736764539605,
191,1990-95,M,6.996610039475666,
292,1990-95,M,-1.5229730073366208,
300,1990-95,M,5.977509430872715,
336,1990-95,M,0.10610104459386197,
380,1990-95,M,4.624985756361117,
470,1990-95,M,3.5310581192203734,
499,1990-95,M,,
620,1990-95,M,4.227846821568952,
674,1990-95,M,2.3144660538674566,
688,1990-95,M,36.48619268733423,
705,1990-95,M,0.16487919423317127,
724,1990-95,M,4.910794575445251,
807,1990-95,M,2.7824525185697806,
926,1990-95,M,1.8969080839327315,
40,1990-95,M,2.784466935622285,
56,1990-95,M,-0.5218125504109852,
250,1990-95,M,0.30904471839138736,
